Date,Portfolio,NIFTY 50
2024-07-02,0.0,-0.0007497161563467802
2024-07-03,0.0,0.0
2024-07-04,0.0,0.0
2024-07-05,0.0,0.0
2024-07-08,-0.0023676462585294766,-0.00013562113637344275
2024-07-09,0.0,0.0
2024-07-10,-0.002219281838660714,-0.00445091119776686
2024-07-11,-0.0018339348910023645,-0.00479879850977627
2024-07-12,0.0,0.0
2024-07-15,0.0,0.0
2024-07-16,0.0,0.0
2024-07-18,0.0,0.0
2024-07-19,-0.010114367125839352,-0.010884676251089354
2024-07-22,-0.006418858689548945,-0.011757645966482322
2024-07-23,0.0,-0.012975314684516404
2024-07-24,0.0,-0.015618400799808918
2024-07-25,0.0,-0.01591679342512453
2024-07-26,0.0,0.0
2024-07-29,-0.0017251510081968124,0.0
2024-07-30,0.0,0.0
2024-07-31,0.0,0.0
2024-08-01,0.0,0.0
2024-08-02,-0.013656443862120393,-0.0117229354919548
2024-08-05,-0.038357803798989565,-0.038195377468621006
2024-08-06,-0.03710299752765511,-0.04071623146189152
2024-08-07,-0.026454065781400637,-0.02852357889891921
2024-08-08,-0.032310141410309745,-0.03574043223809997
2024-08-09,-0.023985538473011103,-0.025724799210594118
2024-08-12,-0.02477762335622069,-0.026544441833603605
2024-08-13,-0.029904448950549,-0.034860815764626296
2024-08-14,-0.027941549132219023,-0.03467089857148997
2024-08-16,-0.014374687691870447,-0.01878181083700925
2024-08-19,-0.014101589279162274,-0.017522359977262925
2024-08-20,-0.01012414571511766,-0.012476591261263326
2024-08-21,-0.004809260542240623,-0.009623850725711036
2024-08-22,-0.0029024174635914335,-0.007972539473218743
2024-08-23,0.0,-0.007506726949757292
2024-08-26,0.0,-1.2026006473209172e-05
2024-08-27,-0.0006232368618445117,0.0
2024-08-28,0.0,0.0
2024-08-29,0.0,0.0
2024-08-30,0.0,0.0
2024-09-02,-0.0014931781572772307,0.0
2024-09-03,-0.0013668695738643377,0.0
2024-09-04,-0.002993150164823377,-0.0032100820170584132
2024-09-05,-0.0035018158622419637,-0.00533033234303848
2024-09-06,-0.015168301698899711,-0.016918582402934312
2024-09-09,-0.011778437836299172,-0.013585888526118195
2024-09-10,-0.006386201260557667,-0.009444280867535682
2024-09-11,-0.012700261722447537,-0.014295986574658137
2024-09-12,0.0,0.0
2024-09-13,-0.003598278886172035,-0.0012761636040355961
2024-09-16,-0.0025324797332834104,-0.0002028599327169589
2024-09-17,-0.0014136960212883798,0.0
2024-09-18,-0.00768765668371707,-0.0016129951842196455
2024-09-19,-0.0044483036948862464,-0.00010818870138051828
2024-09-20,0.0,0.0
2024-09-23,0.0,0.0
2024-09-24,-0.0037959864759505857,0.0
2024-09-25,-0.0032584736217796673,0.0
2024-09-26,0.0,0.0
2024-09-27,0.0,-0.0014152231703233875
2024-09-30,-0.012711942568673917,-0.015456224709665456
2024-10-01,-0.01395487020532149,-0.015988311669154154
2024-10-03,-0.03522739210233983,-0.03684579267621246
2024-10-04,-0.04247288017739215,-0.045828839053603354
2024-10-07,-0.05021064622283711,-0.054176763430204056
2024-10-08,-0.045498045368162376,-0.04588411888053434
2024-10-09,-0.045101017767822826,-0.04707427418406762
2024-10-10,-0.050752085203773833,-0.04644488876909125
2024-10-11,-0.05250026561876542,-0.047749403283323666
2024-10-14,-0.047894111678885576,-0.04150516687579142
2024-10-15,-0.04954252585954444,-0.04419815866025534
2024-10-16,-0.054898146676749415,-0.04748045426011516
2024-10-17,-0.061401226929469366,-0.055927614121179636
2024-10-18,-0.05962781831686892,-0.051952905163508145
2024-10-21,-0.06301824568970471,-0.05473559628978464
2024-10-22,-0.07380055770843685,-0.06652226860661592
2024-10-23,-0.07869784530320567,-0.06791834499052263
2024-10-24,-0.08249262275526337,-0.06929534908912693
2024-10-25,-0.09055167835666567,-0.07763373732307655
2024-10-28,-0.08747185457255535,-0.07159355946805601
2024-10-29,-0.09002087301501072,-0.06672252760229036
2024-10-30,-0.0930147579963635,-0.07152874349847393
2024-10-31,-0.09116239571995033,-0.07669733281540159
2024-11-01,-0.08728105303799472,-0.07292102032554315
2024-11-04,-0.09934179208594685,-0.08470769264237432
2024-11-05,-0.095508905707133,-0.07639403877842621
2024-11-06,-0.08487377004136054,-0.06606639628722222
2024-11-07,-0.09519623158102242,-0.07692620023902952
2024-11-08,-0.09432258857381781,-0.07887730992567932
2024-11-11,-0.09505164955823564,-0.07914044786195984
2024-11-12,-0.10538423100735672,-0.08897608499325571
2024-11-13,-0.11278830067922352,-0.10135012409650679
2024-11-14,-0.11716595168954413,-0.10235529313283043
2024-11-18,-0.12110462709288161,-0.10536484015264436
2024-11-19,-0.11761827983293083,-0.10289691623497033
2024-11-21,-0.12358332072183575,-0.10932807593868821
2024-11-22,-0.10102031859585026,-0.08806821441241952
2024-11-25,-0.0905720139714764,-0.07606601037144944
2024-11-26,-0.09309533936538106,-0.07711118650623905
2024-11-27,-0.09125368498868891,-0.07404434812940386
2024-11-28,-0.1012194392637984,-0.08780500197502472
2024-11-29,-0.09125631183381422,-0.07952956718279558
2024-12-02,-0.0881757121745852,-0.07400046697298546
2024-12-03,-0.08114447806431602,-0.06709250013670964
2024-12-04,-0.0829340491431606,-0.06669965576015047
2024-12-05,-0.07495387976790335,-0.05750867677229565
2024-12-06,-0.07251673805798398,-0.05867588573257443
2024-12-09,-0.07613799592518755,-0.06091881628457263
2024-12-10,-0.07715878124467057,-0.06126018039103831
2024-12-11,-0.07741081653698068,-0.06004909027434113
2024-12-12,-0.08477062709857441,-0.06360040939852407
2024-12-13,-0.07747838785328776,-0.05522380209285538
2024-12-16,-0.08282943562205836,-0.05904019618229461
2024-12-17,-0.09153558458975752,-0.07171372976568358
2024-12-18,-0.0956295395164084,-0.07694527252433181
2024-12-19,-0.10177650075299338,-0.08637271804948954
2024-12-20,-0.11314427327588106,-0.10026494086325055
2024-12-23,-0.10836937777674094,-0.09393487917185783
2024-12-24,-0.10551590597555172,-0.09491896439278857
2024-12-26,-0.10328445032051436,-0.09405884902632289
2024-12-27,-0.10045024358462207,-0.09164806746344134
2024-12-30,-0.10675124974321515,-0.09807542761032195
2024-12-31,-0.10718568235326531,-0.09807922716715956
2025-01-01,-0.10186246120628528,-0.09433725969106821
2025-01-02,-0.08710409142071773,-0.0773343173440535
2025-01-03,-0.09091566238975468,-0.08434911877846807
2025-01-06,-0.10804441338624027,-0.09917588357204266
2025-01-07,-0.10326350876600854,-0.09567231966223033
2025-01-08,-0.10340067912300999,-0.09639520397585688
2025-01-09,-0.10968301934846225,-0.10259175967013368
2025-01-10,-0.11336185748036931,-0.10621549387757356
2025-01-13,-0.12790832748051084,-0.11939638005044972
2025-01-14,-0.12553219481088018,-0.11595949463808075
2025-01-15,-0.12059793766862903,-0.11454248344101037
2025-01-16,-0.11861484865957383,-0.11078136917850212
2025-01-17,-0.11815861849544362,-0.11492392914705674
2025-01-20,-0.11657222246036125,-0.10952453537752516
2025-01-21,-0.1290690533944031,-0.12173459752784488
2025-01-22,-0.12403263060272596,-0.11674913195026537
2025-01-23,-0.11960307468597442,-0.11484190342003375
2025-01-24,-0.12290186285230098,-0.11915797648417059
2025-01-27,-0.13079768268986025,-0.1291918610810503
2025-01-28,-0.12864503562908214,-0.12430555648681973
2025-01-29,-0.12155689310391427,-0.11645351152807926
2025-01-30,-0.12354017105391357,-0.11315780572761613
2025-01-31,-0.10833022898693945,-0.10328216149785419
2025-02-03,-0.11618043144383705,-0.10890274907622377
2025-02-04,-0.10274231845269943,-0.09447650227399784
2025-02-05,-0.10704122772247804,-0.09611478178102106
2025-02-06,-0.11007810825662656,-0.09966036431939018
2025-02-07,-0.11432847336183383,-0.10131585358385409
2025-02-10,-0.12268678862573157,-0.10811892285096736
2025-02-11,-0.13513582948717828,-0.11993606612361352
2025-02-12,-0.13554839943875263,-0.12094883427361236
2025-02-13,-0.13521240843151638,-0.12147712167626346
2025-02-14,-0.14005125736056667,-0.12537360446374946
2025-02-17,-0.13669840578628245,-0.12421973120295926
2025-02-18,-0.13667140972250502,-0.12476135430509927
2025-02-19,-0.1390932779405717,-0.1252343618808196
2025-02-20,-0.13812569877458192,-0.12598771715026102
2025-02-21,-0.1416587815667999,-0.13046016805365424
2025-02-24,-0.14892871082239012,-0.1397121634542534
2025-02-25,-0.1517720644366436,-0.13993335726309164
2025-02-27,-0.1536806999557191,-0.1400287186896032
2025-02-28,-0.17184267619063476,-0.15606284854415164
2025-03-03,-0.1731993942198521,-0.15626876962452507
2025-03-04,-0.17464655896392822,-0.15766678303740767
2025-03-05,-0.16394975317970673,-0.14795325323271535
2025-03-06,-0.15322703878822186,-0.14004212889020662
2025-03-07,-0.15622215020625285,-0.13974457143904462
2025-03-10,-0.15800069852474752,-0.14326147104834608
2025-03-11,-0.15611415667501416,-0.1418272500938348
2025-03-12,-0.1549519203054438,-0.14287242622862462
2025-03-13,-0.15754943854193604,-0.1456684530543898
2025-03-17,-0.15413754118491485,-0.14141339640299744
2025-03-18,-0.15413754118491485,-0.1289954016422138
2025-03-19,-0.13976717606773492,-0.126199449317563
2025-03-20,-0.1278781670939909,-0.11540259880747628
2025-03-21,-0.12240888082086909,-0.10930900365338647
2025-03-24,-0.1145479972318102,-0.09756241293613588
2025-03-25,-0.11515146676275223,-0.09716949405846231
2025-03-26,-0.12346856669487749,-0.10410420679483001
2025-03-27,-0.12218988161281386,-0.10009522732450615
2025-03-28,-0.1264681607184095,-0.10286450825017956
2025-04-01,-0.1401548078521997,-0.11635435054473042
2025-04-02,-0.13323575816717448,-0.10999754295324571
2025-04-03,-0.1346356437838626,-0.11313493388547669
2025-04-04,-0.15269122402977398,-0.12631961961519056
2025-04-07,-0.1735009614623323,-0.1546552989886184
2025-04-08,-0.15842515926364542,-0.14037969343983514
2025-04-09,-0.1617237766444901,-0.14559402644104247
2025-04-11,-0.14890788166774183,-0.12921473292319074
2025-04-15,-0.1337934728629696,-0.110142447620875
2025-04-16,-0.13507047535192584,-0.10599809962557338
2025-04-17,-0.1223269320097593,-0.09018903763781505
2025-04-21,-0.11716830732687344,-0.0797412248489835
2025-04-22,-0.11451531188672515,-0.07815062605521605
2025-04-23,-0.10358248411827198,-0.07198267878889286
2025-04-24,-0.10567908414007099,-0.07512006972112395
2025-04-25,-0.1126370717470252,-0.0830293315357713
2025-04-28,-0.10139433773030815,-0.07199981404521927
2025-04-29,-0.10303073626144743,-0.07171566679466057
2025-04-30,-0.10094325380694869,-0.07178241979321853
2025-05-02,-0.10187938557315668,-0.0713056126606606
2025-05-05,-0.09385193439608142,-0.06693992185429176
2025-05-06,-0.09971895408220466,-0.07005064138754535
2025-05-07,-0.09890640055641531,-0.06872318053005844
2025-05-08,-0.10342438398012621,-0.0740862922568466
2025-05-09,-0.10592667185700022,-0.08422514892400357
2025-05-12,-0.07558280576098508,-0.04925805085118351
2025-05-13,-0.08599759336615675,-0.06246940797987499
2025-05-14,-0.08608433164190332,-0.059091676452389
2025-05-15,-0.07197941656124895,-0.0440169719498843
2025-05-16,-0.07202576779843317,-0.04563044258579152
2025-05-19,-0.07518534628064333,-0.048466551011137504
2025-05-20,-0.08656859849660803,-0.058443218752110226
2025-05-21,-0.08080852871424704,-0.0535016343309489
2025-05-22,-0.08983852903893419,-0.06127359059164261
2025-05-23,-0.08302829219148866,-0.051987250177276345
2025-05-26,-0.07866090336129827,-0.04634185372779076
2025-05-27,-0.0864926796912956,-0.053015291055739766
2025-05-28,-0.08898459482453425,-0.05582845313783147
2025-05-29,-0.08550928200521979,-0.052733006333042565
2025-05-30,-0.08964656458361364,-0.05589520613638943
2025-06-02,-0.0913285058740535,-0.05719592109378446
2025-06-03,-0.09639036746304463,-0.06383687593582787
2025-06-04,-0.09374218860523909,-0.06087307260029384
2025-06-05,-0.08885630922648013,-0.055887532521599725
2025-06-06,-0.08230694473617484,-0.04626936414341898
2025-06-09,-0.07650189452378409,-0.04244924499825675
2025-06-10,-0.0757758703173238,-0.042409163398676175
2025-06-11,-0.07347284514235353,-0.0409920777004914
2025-06-12,-0.08602376123768052,-0.05065032767825273
2025-06-13,-0.09284158416414146,-0.05711963195257552
2025-06-16,-0.08693126520842753,-0.04842646941155715
2025-06-17,-0.09086703651169115,-0.051977714034625366
2025-06-18,-0.09376648203947446,-0.05355497712890411
2025-06-19,-0.09431608991073193,-0.05427212485671695
2025-06-20,-0.08549568640077976,-0.04209827024802604
2025-06-23,-0.09190715148555895,-0.04745758241797671
2025-06-24,-0.09032938530407608,-0.044694038078117115
2025-06-25,-0.08164805433230382,-0.03704985122872595
2025-06-26,-0.0742145213477512,-0.025444365622266596
2025-06-27,-0.0700316428357296,-0.022057097952129512
