Date,Cipla,HDFC Bank,HUL,ICICI Bank,IndiGo,Infosys,ITC,L&T,Maruti,NTPC,Reliance,Sun Pharma,Tata Motors,TCS,Titan,NIFTY 50,Portfolio
2024-01-23,0.06103398155107831,-0.029442737789192153,-0.07400410437393679,0.029873954803728786,-0.03886715786245132,-0.010275977231237188,-0.025874951563292115,-0.026055982236718678,-0.01765836203310256,-0.018965911043636652,-0.0284288283945493,0.03197063190604843,-0.028049320436249414,-0.021506194743922125,-0.018619217855936898,-0.01774084294273448,-0.014324678486891309
2024-01-24,0.005926218258764715,0.02000208417124516,0.027825084668103628,-0.029007389364868574,-0.0005667100957151838,0.020247895707922625,0.009362105127469045,0.010757580918251852,0.012955801693215863,0.02065445693962098,0.011516135250502435,0.0027569775938713903,0.013055152156849159,-0.004263680355320099,0.007540912653998921,0.010129971071150878,0.008584175021594127
2024-01-25,-0.03365434363869335,-0.014424003510559502,-0.005467524174514127,0.010758625907374864,-0.01618468295316755,-0.0037603296531364405,-0.01714848468588681,0.0011840644520768606,-0.010732697638176858,0.019102971908779853,0.006845838468514609,-0.00998478642774725,0.0011714889560665576,-0.008199196072971482,0.0006236193977942062,-0.004724053755400193,-0.005324629310949762
2024-01-29,-0.02394777349855748,0.013763970593620112,0.006630119113082422,0.006386465946436992,0.011508688500000863,-0.007489078066376664,-0.012838644625847384,0.031877400472236195,0.011172978137608869,0.031135885009762276,0.0701920448486566,0.023788665285075616,0.03590568166001007,-0.0024407852679246833,0.025582215295848254,0.018030591452244726,0.014748522226908804
2024-01-30,-0.0147735575888156,-0.007115129214822935,0.005829713870599829,0.0004919275309949178,0.011395027624309328,-0.0031088127793219567,-0.026122787720865515,-0.02014552590265828,-0.003978408086223184,-0.028038746248982505,-0.027916886478364544,-0.020773084098659633,0.021224709709404044,-0.00011840007846253275,-0.033853549036420794,-0.009913698102483215,-0.009800233899885958
2024-01-31,0.02573844352979182,0.01263587342524719,0.009314149689024775,0.011063048363901151,0.011044758503328866,0.005722257575389023,0.007990000126524066,-0.04226191147535263,0.023639300423629717,0.006498534033514858,0.013497913151585106,0.0340441136291072,0.02951628587502997,0.00405206781869305,-0.01022553052516606,0.009460025419002926,0.009484620276283206
2024-02-01,0.027128098992457605,0.002598195957656646,-0.0032037604980402756,-0.0029178936822839008,0.03554122158109574,-0.002318011744926407,0.0030574019688374143,-0.02349303754171217,0.04427740865394858,0.014173201009785474,1.7540989441844346e-05,-0.0074025036688023516,-0.006446515701841404,0.010010574438291453,-0.018958555939842747,-0.0013003033741542103,0.004804224320937701
2024-02-02,0.003603202392238325,-0.013775634908819723,-0.008489528428960003,-0.0011218002031863072,0.019728689125862564,0.021906372684219688,-0.006321930332670811,-0.006459704975475544,0.001645023835331605,0.0326087966483557,0.021764221236084236,0.006179265037054904,0.000284534515801127,0.029098517633473042,-0.00414893714715403,0.007205988175093214,0.006433405807476985
2024-02-05,0.02961971612674663,-0.000898954705641164,-0.013495965568390611,-0.0004882765239448972,0.01408647095131843,-0.003631842530885776,-0.004658105570392035,-0.010159804561933106,-0.02129430937031207,0.010827046019302511,-0.012811228224847926,0.0332827504140929,0.054679946507548705,0.0017648150698694742,-0.0167062513408478,-0.0037568550808078083,0.004007733779445551
2024-02-06,-0.005893073554642081,-0.0005191476385405513,0.002831199364233594,0.002833411374244754,-0.010500861111260806,0.025041415437884407,-0.015180963027410344,0.024687642088124573,0.039919318742861476,0.004055868739178958,-0.007800403325514127,0.007719609665576943,0.01375700816020764,0.0409483981217138,0.001998793800415566,0.007243402101531293,0.008259881122471587
2024-02-07,0.009330435830798178,-0.009798500568058532,-0.0003709781112606336,-0.0041406458092762,-0.00742548181174385,-0.020642345597000622,0.0009272081519953179,-0.008629620625390189,0.00837725575063697,-0.010472759933130682,0.010050409787921932,0.014304131493657168,-0.0061199796784969784,-0.012717681493092936,0.004874771621966367,5.014315737827957e-05,-0.0021635853993649794
2024-02-08,-0.01289319437451164,-0.018811708297924,-0.003463266136524812,-0.032138165062491675,0.005731117893687854,-0.0009741449081620557,-0.025848911224424675,-0.017438888572270717,-0.017538844802519993,0.0006047339957930831,0.005529920917331621,0.0022723408970102277,-0.010173457832979294,0.012416282935999279,-0.007661096076955087,-0.009692017110872975,-0.008025818709929458
2024-02-09,0.013765724126005185,0.00039186612533570475,0.00293744042442845,0.021631458440998008,-0.008443989272277963,-0.013444775147456567,0.0022916406696269487,-0.003282852556883431,-0.001028552564128371,-0.018132374990114886,0.007326954572881572,0.029307308096957474,-0.010061632316407443,-9.679178720456427e-05,0.011974849448249447,0.0029722318898448563,0.0023424182180006377
2024-02-12,-0.0034728142089377467,-0.009689339355933524,-0.01588193612766209,-0.014445452147859972,-0.013828281796900765,0.006439613772505792,-0.020818181586193307,-0.007519850701123376,-0.0021568571441954454,-0.026931336683035045,-0.005750487362014334,-0.00022812181737152937,-0.0037159264586421603,-0.0031448122636528186,-0.0017680298466625777,-0.0076414194307357075,-0.008194120915178594
2024-02-13,0.016030702687645837,0.0032014411345047122,0.0035001819440430015,0.023792759383726603,-0.007035601968045979,0.00264860007277945,-0.00024584474600242157,0.006652445798621676,0.007917992054210066,0.017080448462398534,0.008778875762955218,0.005050655080593769,-0.00515566956000213,0.006988966546121356,-0.007056702918142865,0.005884480011507653,0.005476616649027122
2024-02-14,-0.022226063814259178,-0.007458092524700755,-0.002527153580942132,0.0028437519222594965,0.017376612636971656,-0.010893027015747347,0.011800842855280935,-0.003763415373475576,0.021626755457007762,0.0200590942184391,0.011108473609491076,-0.014135600602061538,0.012570246546782515,-0.011904967528771904,0.007191139010752634,0.004451992284961959,0.002111239721135116
2024-02-15,-0.002104826085304712,0.021675510616536053,-0.015536282327193396,-0.0059157040613017076,-0.02115177912260391,0.006091579526259938,-0.018588243762599266,-0.0026291515338469074,0.005649257939335683,0.03429877410986992,-0.007273664274111913,-0.006906122562749917,0.0024501589641241495,0.0007561097821247031,0.010179721794165708,0.0032371361888359207,6.635593351362874e-05
2024-02-16,0.012901192582412735,0.004137039030848388,0.010379162479389858,0.00649188298152481,0.005431087918350341,0.015092429961586662,0.001733084743675617,0.026194514721574746,0.026162664084420584,-0.004421474356175015,-0.006816962179037267,3.312626156182219e-05,0.019607898379074395,0.0061170782873316565,0.009207487660211067,0.005930843022260657,0.008816680837116692
2024-02-19,0.020580334014538515,-0.0019720256579189854,0.005009968869329695,0.020034251334720254,0.007470528235388407,-0.0011166379047812258,0.011492852653200103,-0.013848020972739072,0.009046221885284034,0.002960740408575191,0.00919161924374623,0.01334479061510252,-0.00639255485484036,-0.005934740855599974,0.01084698512150406,0.0037000088082788096,0.005380954142367293
2024-02-20,-0.012718028651448998,0.026250907606236717,0.007100630772543193,0.004790372542589516,0.015270237698214784,-0.008530585579179406,-0.007697085959049943,0.0050601179008660235,-0.003213344548104957,0.020516687520888643,-0.0020183009402561236,0.005620564851952947,-0.006701711245533093,-0.01782479755838895,-0.002259776449841433,0.0033766555730090353,0.001576392530765928
2024-02-21,-0.0029966272860477705,-0.0104174175470928,0.001247865001293036,0.0030511749782520248,-0.006179973868667754,-0.01762349524437723,-0.006771674513073256,-0.017978750448728875,0.0016947868016938816,-0.027769808292066434,-0.0022603784347665634,0.0030546252047252143,-0.005721372937526059,-0.009713091637244653,-0.008232283976458699,-0.006392700010330099,-0.0071077614800057285
2024-02-22,0.004145722711551336,-0.013619100676565354,-0.00789326060716633,0.010219194243459073,0.010547105620585695,0.015583808772662744,0.027519587915145083,0.020431394483640286,0.016741051565839937,0.010264802487345959,0.009572834568064792,0.009492049210476639,0.01221435182820052,0.023950875075782196,-0.0011760122967141573,0.0073633218581414805,0.009866293660153895
2024-02-23,0.009013879801299307,0.0007395486972812115,0.0025123462511436045,-0.001317409489356991,0.016206869667398927,-0.0026763593994010293,-0.007359175700378029,0.0071943285292142,-0.010482258117298082,-0.00530111805532596,0.008014172431246802,0.002053770777389552,0.005470393067267709,-0.008563577061907357,0.010925344785147617,-0.0002137959201901074,0.0017620504122480985
2024-02-26,0.0023526805113869287,0.0011967396900964822,0.0042394651140973405,-0.0066899366841756125,0.0015885652180323007,-0.009959084269705931,-0.005347595253479054,0.024262435251278136,-0.005946799351388754,-0.00044417570224086766,-0.0042179588773119114,-0.0027542116262544436,-0.00048002077389208697,-0.012598378641487828,-0.018811235284607042,-0.004080928508836235,-0.0022406340453101563
2024-02-27,0.011973956939474562,-0.0015115955988345142,0.00043690762607706546,0.0056914647299584065,-0.000329784020986601,0.002078044719255434,0.004765302810185279,0.010460645722759399,0.0029345782308902724,-0.004443084122873087,-0.0011261337050070264,0.01657090954926521,0.027482738435512966,0.02583074693339671,0.008654325773374882,0.003448994348646428,0.00729793493482993
2024-02-28,-0.007025329398611557,-0.00756968416060344,0.006755801263068184,-0.013205045112505198,-0.01793908189011939,0.004598453958018611,-0.006931774214887776,-0.010338117005207703,-0.030246161821671502,-0.008330901263856383,-0.02021002518806836,-0.0056232061163769,-0.00483017977192246,0.003545075268291731,-0.016188455342530772,-0.011135927809948543,-0.008902575386465529
2024-02-29,0.002268149770541905,-0.004257111725173179,-0.0038199010388973997,0.005735103711547618,0.009421349445776883,0.001585642432659462,-0.004898332413935336,0.002118121107202775,0.012153861465566296,0.006900753015289585,0.003555207438814989,0.0026050409577720313,-0.00819368036338497,-0.005790316074043567,0.008262133692925833,0.0014418556686905948,0.0018430680948441952
2024-03-01,-0.006383675814724432,0.019488406596257057,-0.00107773781433107,0.03297850668103908,0.0006338440864250838,-0.011470261778663393,0.007876021403609101,0.0448447357826971,0.029464043223757397,0.023539899298464784,0.021443695320933376,-0.011850792024147072,0.028625513805312197,-0.00018318205661871367,0.03904096498752052,0.016192168700068565,0.014464665446502066
2024-03-04,0.00040789546068698,0.0013628585842953012,0.005104408930619142,0.005014223675495533,0.004354917755305943,-0.010575861940927633,-0.0009768583435354472,0.003013679360674315,-0.002306144646319064,0.03013100579421124,0.010237094354737408,-0.0045854692210935966,0.01002661866508392,-0.0033339428149539163,-0.00889565001680015,0.0029925402887358565,0.0025985850398319984
2024-03-05,0.0013252035628017467,0.005688588690562879,-0.009145302534451671,-0.003936361775587205,0.004824762453512044,-0.018751553888368022,-0.007210923174565509,-0.008739313006750571,0.006593817700734306,0.012434718279921597,-0.004776484758905464,0.014238710506487173,0.035149901120105076,-0.016810811498528033,0.004916443043331942,-0.00220029050703785,0.0010534263146866857
2024-03-06,0.008008423733625092,0.0012145626662762865,0.00039581362993290625,0.008317540296572723,-0.036592975486178014,0.006878304805001401,0.004185693866372242,0.008193516133769174,-0.008872720306461579,-0.017585605701945117,0.0018664504194509934,0.01893032063053024,-0.0041589179682949284,0.013010688376922763,0.01599683562283105,0.005266971542034149,0.0013191953812270152
2024-03-07,-0.0014139238067396587,0.002426178586619532,0.0078099029473530646,-0.008340167788684516,0.011694540938408826,-0.0006799715682217489,0.013975640926055188,0.00954087602588971,-0.004927803191950408,0.0007104541057458835,-0.01601793158474718,0.0010598338782017436,0.021274512005019286,0.010899739470553893,-0.006258675241074929,0.0008676673462120199,0.002783547046828579
2024-03-11,0.01412532586046078,-0.012654747838026448,-0.012275030307440704,-0.00850220366517418,0.0363364457064399,-0.009805465594297291,-0.010035050148057834,-0.009885756664532286,-0.009947835762688428,-0.012067019891078501,-0.008333805186377496,-0.007535658924006872,-0.010872746497224917,0.0033466662475090114,-0.009704504101502698,-0.007153178801771132,-0.004520759117733198
2024-03-12,-0.025496939955519937,0.022237004056982812,-0.004895744738521279,-0.0017150450287777286,0.007581023123326647,0.007715821536259604,-0.012090810218252868,-0.005205309355510779,0.010034640569917208,-0.009196775499359822,0.00601736900933858,-0.00583577995084239,-0.011186762744220702,0.016956310268353425,-0.0003599486784116035,0.0001365188668460693,-0.00036272984034925573
2024-03-13,0.00375229121778875,0.0005824015479967137,-0.027563400100539925,0.006593332464390533,-0.04021027284020484,-0.0009609665398491174,0.044504875249120834,-0.022945261725038302,-0.010404034650995597,-0.06453956055846288,-0.029313586640237532,-0.01622177879926967,-0.042597101636624335,-0.010316609866331206,-0.03283716666541436,-0.015132725270416536,-0.016165122636244728
2024-03-14,0.01726427778720052,-0.0033894971587723477,0.00951304208079784,-0.0003229240769488939,0.020577998047690782,0.02600222881158154,-0.006628012324931376,0.019683149337583083,0.0012685233884053293,-0.0020154549807415156,-0.0004888182088916837,0.007442549640973795,-0.005600129083419558,0.014123946164121604,0.003985426178617191,0.006771215952804832,0.006761087040217754
2024-03-15,-0.005746131745647087,-0.0019237721405269692,-0.0029554775750942897,-0.0029992896329588126,0.008342252466576605,-0.011673645408822764,-0.0013106355571796957,-0.019691268540644402,0.006317726040441007,-0.017244167869837956,-0.009256186958194301,-0.014010871043135475,-0.02262984562812964,0.002768762913119005,-0.0019093053385320635,-0.005567468627318717,-0.006261457067904456
2024-03-18,0.00026874099568452436,-0.00454346914739967,-0.011921743592741119,0.0007868086918656481,0.014392261281299668,-0.019186019812221233,-0.003936990065948165,0.006799235743349952,0.013910775403049191,0.002687424011296402,0.014983518387990946,0.014888248023040562,0.02812292189409793,-0.015820426006898702,-0.014725291512851957,0.0014688778023679294,0.001780399619574265
2024-03-19,-0.03543950220197367,0.0022820599841184563,-0.014348103287204927,0.002543502652309737,-0.0049858277161527464,-0.02570740415127326,-0.01892449474953295,-0.016707797583584538,-0.003373071863221444,-0.011666347381990239,-0.009882058269298666,-0.014510832454467493,-0.015116516453779982,-0.04219139978157338,0.0010336217885775767,-0.010802196640288697,-0.013799611431269836
2024-03-20,-0.012746346265917197,-0.012626285294456863,-0.011027969414093786,0.0005073872148191327,-0.0059851833146458144,-0.004162791288351175,0.015016521405807781,0.0022846043046478304,0.02967139202368929,0.0006380141401922668,0.012980178915979579,0.0005812688846749126,-0.018063142792908438,-0.0016092772000193545,0.0019813754670623407,0.0009923428906801757,-0.00017068354756796626
2024-03-21,0.022082606417478834,0.010272140432687538,0.00017849003233560978,-0.0024895571201741795,0.023804708765633675,-0.00016080466459844622,0.013351082733506603,0.014331710823433763,-0.0027634861218511775,0.03618690128601387,0.0050043120941558605,0.010230066569341112,0.02599825278882406,0.000516349812456518,0.010318907042584868,0.0079146856998078,0.011124112059455234
2024-03-22,0.022468446904496453,-0.002005902104328161,0.006332588493507263,0.007857312354854873,-0.0010181461681240123,-0.029491265347532436,0.017447969919386797,0.016235973719616936,0.03607189428211344,-0.0007692710753499643,0.002791260287924313,0.0279198367070268,0.015441952988678231,-0.015618150349940296,0.021819130809382914,0.0038524885010076115,0.008365575428114209
2024-03-26,-0.006076013287885651,-0.012094110543586445,-0.007334140060661909,-0.006053524006484956,0.062446755796166986,-0.010736607902784301,-0.0022164430145273917,0.014456300558368884,-0.007063749526490581,0.01339491087314748,-0.009243877607949647,-0.006712691578292684,0.006531951727185126,-0.008540263318202013,-0.0022931811973283533,-0.00416580634029895,0.0012310211273783027
2024-03-27,-0.006045124957605674,0.010733860483509883,-0.00013398404919895412,4.6240037373745935e-05,0.015635472788812832,-0.005895545061465612,0.0008184179731889341,0.009890740482593419,0.0212072179827707,0.0075964945583697485,0.03556875372479262,0.0037858251337314908,-0.0076556221677744896,-0.009439013058947343,0.016548615706421854,0.005405716783151604,0.006177489971771544
2024-03-28,0.02296092457686716,0.0049976004050527045,0.011005919538497055,0.008812012038213135,0.0005639124399277051,0.00956975960715667,0.0008177487129448213,0.015513653271929995,0.0071939912046037335,0.012665698821420435,-0.004689017727486311,0.01022341825623685,0.014458681234505777,0.009216613258764772,0.01127839658395624,0.009187001078543977,0.008972620814839382
2024-04-01,0.001135812019485094,0.015608754111125167,0.009517046662621986,0.005808081177774094,8.455295292075782e-05,-0.0017356878242911211,-0.0038520475882471983,0.019687047704951555,-0.0024403797613633538,0.01950573653058907,-0.0007234587539372006,0.0053685850653899525,-0.0005539950838923113,0.010435220409150459,-0.01667634685951025,0.006050979178091831,0.004077928050851113
2024-04-02,-0.006172304508915705,0.006562459617351024,0.0003498977495490774,-0.01677813800321648,0.005311457731328462,-0.008425549476708705,-0.001991979522685483,-0.007972907992508493,-0.001364381341643961,0.007156448474536781,0.0014648190615078605,-0.0042965086226582905,0.01249684716139976,-0.00841254145280057,0.004694564373110666,-0.0003872860275131451,-0.0011585211168236038
2024-04-03,-0.012018282338700281,0.001452601061927794,-0.009402154279372521,-0.003699557403664122,-0.021567899018654302,-0.001483563377779995,-0.0015263543603296625,-0.006553016085974472,-0.009926385154298889,0.018706501359962102,-0.010323128612257704,-0.0014794082336688774,0.00447925688442341,0.01634990779815837,-0.011568327416709656,-0.0008306302403686683,-0.0032373206117959213
2024-04-04,-0.008120968812743712,0.03056055219879772,-0.00011041126318545036,0.0015316998782617386,-0.0019479635727385203,0.004085967212774655,-0.005762011514199528,0.004071428060220761,0.011216748737213456,0.009679726021096569,-0.005894894605688261,-0.00030870155062634463,0.0024277133436854115,0.014186927603290878,0.0189225895563081,0.003565912488363576,0.004969226752831166
2024-04-05,-0.006954172152565885,0.014368963523590628,0.0008830563710633399,0.0042175159064121726,0.004448845390499834,-0.005111911508368316,0.01135421108902035,-0.014416057499176849,-0.011589644231259522,-0.00028203569796270145,-0.0019311127692088759,-0.006391463907929107,-0.004448421928806456,-0.006007568183365231,-0.007481346169623149,-4.224679746289706e-05,-0.0019560761178453174
2024-04-08,0.009003667388547631,-0.0019038251044956045,0.00088238759652981,0.003461348764583372,0.028646539869767063,-0.0016227525847084534,0.0036253133005359484,0.017298568419504834,0.035703889466458305,0.02524337829642498,0.01772138924227873,-0.005780001607895491,0.006057020459259599,-0.0016836528660889583,-0.0014782681083439497,0.006778164752814453,0.00901166683549052
2024-04-09,-0.008307861957188467,0.0012608528956423726,-0.002115730945690064,0.018304813249681473,0.00950051411411268,0.01229103283213151,-0.006408783318069378,-0.005935113108519685,0.0017800722327274698,-0.0016506711954443753,-0.015023773306190424,0.0017816629264708617,-0.0046387993753095325,-0.006544959645376269,-0.01855206390052988,-0.0010390218270411866,-0.0016172539001034472
2024-04-10,-0.018858238316938336,-0.007878404814483764,-0.0014353494060653782,0.0021226600803332385,0.04438636456470135,0.007994164255882064,0.02486223152820277,-0.008467184452362053,-0.015925637676808435,-0.001102152351248331,0.01088028319077683,0.0009360253286485598,0.004957870772925643,0.009653954387136565,0.00865641209719481,0.0049044741142307835,0.0040521999458597024
2024-04-12,-0.018377252491614815,-0.01132551059658704,-0.012649761821374561,-0.00450689707294738,-0.026888532531080145,-0.014633666197329864,-0.015676870890864003,-0.019703140383824813,-0.032816228931440206,-0.002069073926803444,-0.008397632541677913,-0.03993019860954805,0.004933411555961609,0.004203682224530159,-0.02476289803160059,-0.010301592814249916,-0.014840038016413405
2024-04-15,-0.011025270988937241,-0.015965035182737952,-0.017134834544880517,-0.023587562307525567,-0.02642661548940639,-0.01118036608050188,-0.009765221712471961,-0.021322282719999586,0.012741920124017314,-0.0016585703911258243,-0.0015847549354170987,3.247879178891466e-05,-0.01934217717945752,-0.015044817865828786,-0.005166718630499112,-0.010963897188301042,-0.011095321940865547
2024-04-16,-0.004488239845451103,0.009734532087130265,0.012192101169954173,-0.010478917314413083,-0.007119673553017014,-0.03657672330461759,0.0,-0.0159270297599986,0.006427726209112805,-0.005261023415392918,0.0006315081043539728,-0.0016233268865825101,-0.006007199043754463,-0.017355071211183182,0.012581192408849029,-0.005594325260972033,-0.004218009623667347
2024-04-18,-0.020287868243173857,-0.009640684534190203,-0.0027017223113724453,-0.01087119565267558,0.005616181441127521,0.003393669186060544,-0.016553079894183198,0.0021165985863316195,-0.007814336862738025,-0.022546993776125124,-0.0009722318458980084,-0.013755693045626627,-0.021605559480922687,-0.0027886582358211953,-0.03313303864096917,-0.0068652458503182245,-0.010102974220678428
2024-04-19,-0.0011504591033120182,0.024486645922652928,0.007585315889018895,0.011180121615216754,-0.00832849939306568,-0.005636866965787912,0.01408613309925233,-0.009180647622287541,0.024663416100988433,-0.0017086369434716753,0.003960902819748702,0.004220523704029144,-0.008390319096327592,-0.009269934917659817,0.010765635432431697,0.0068717686886063944,0.003818888702761777
2024-04-22,0.0067619429094145644,-0.012473166487987575,0.004436323835949718,0.01817763784498161,0.04685131484629701,0.015234767819380046,0.0012948230452631826,0.026816524852262047,0.005865030088670675,-0.02182287470600197,0.006615067144588149,0.011360627413214086,0.010745327343662181,0.010036247170196244,0.00945811940958241,0.008551965982977361,0.009290514168631492
2024-04-23,-0.00601531181868431,-0.003041840570823684,0.009480169514767933,0.0033128794178287624,-0.006560223013650335,0.006735356222021149,0.009170121459422864,-0.0007058724213280243,0.016483540630818583,0.012394389461758193,-0.013869665677384457,-0.03600408470303351,0.013558718504571132,0.0026134427816257855,0.010078561102145,0.0014147135985376202,0.001175345392670339
2024-04-24,0.03824145894037323,0.0027194562979315773,-0.0011047554666052672,0.005961990700044328,0.010708809285724374,-0.008076937647155114,-0.000699053291097651,0.006841851451576009,-0.004016570239044781,0.012962567317680529,-0.006269955390266202,0.0007409233569595219,0.004965773945018626,-0.011265375966252322,-0.006399642400487848,0.0015379287654238016,0.003020702726293267
2024-04-25,0.005721801087263945,-0.0006283474313598658,-0.013007377460591996,0.01550030366338162,0.018799128473672155,0.005381860983976194,0.020167839212844818,0.004800787115089911,-0.0016648029656949337,0.02147025826732807,0.0067577543591939015,0.02315327524430133,0.009680843995539812,0.005520625214722408,-0.010707107143133388,0.0074969296067168845,0.007396456174435599
2024-04-26,0.0020978763344181584,-0.0006288253056394577,-0.0036759063220139776,-0.005252507609746493,0.03220942604173027,-0.00570053300320561,0.005599450665933814,-0.012895971355341818,-0.01695888334139528,-0.008908650192623213,-0.005085653440623283,-0.00894650839886968,-0.0017478688809093867,-0.008008361536249509,0.0038363402910384092,-0.006663626980883297,-0.002271105070233137
2024-04-29,-0.0008161753274855688,0.013048090910085186,0.0015522818543258765,0.0471613392127157,-0.0019439557585819722,0.0031462305752767428,-0.00409093020137874,0.008071662691835568,-0.0010626614866768858,0.019662901906706498,0.008588327538870066,0.00998965977850097,0.001100501153385558,0.012783397475874425,0.005593062653616698,0.00996662256880243,0.00818558219847134
2024-04-30,-0.005681800262328562,-0.006145897129875344,0.0019541133338545347,-0.008404163080518279,0.013901290407878353,-0.009897080333220898,-0.005819254102492066,-0.011006244502771767,0.010059258198165999,0.000551010295807286,0.0013480831747070265,-0.012815449431743287,0.007295757394359059,-0.01280298051077644,-0.004327489488737402,-0.00170251731563964,-0.0027860564025127856
2024-05-02,0.014321440415526743,0.007992938325729337,-0.0018604849348600183,-0.009518454212539718,0.03162743882368635,-0.004294286043481699,0.007689612879006269,0.0014467487227975973,-0.0009479854693500434,0.016106779937267612,-0.0003067151819189373,0.011250962964032274,0.019743974744729442,0.011163046594447446,-0.005795155053836543,0.0019177127972140884,0.006574657500749074
